paper,yield_pct,reaction_class,solvent,reactor_type,paper_doi,paper_year,tR_step,tR1_s,tR2_s,T1_C,T2_C,substrate1,organolithium_reagent,intermediate,substrate2_electrophile,electrophile_type,product_final,conc_substrate_M,conc_orgLi_M,equiv_orgLi,conc_electrophile_M,substrate1_smiles,organolithium_smiles,intermediate_smiles,substrate2_smiles,product_smiles
Nagaki et al. 2019 - Alkyllithium compounds bearing electrophilic functional groups - A flash chemistry approach (Angew Chem),54,halogen-metal exchange,THF,flow microreactor,,2019,tR1,10.0,,-78,,,s-BuLi,alkyllithium bearing EWG,tributylstannyl chloride,synthetic,,,,,,,CCC([Li])C,,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,51,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,0.08,,0,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,47,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,0.33,,0,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,24,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,1.17,,0,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,16,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,2.34,,0,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,7,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,4.7,,0,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,70,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,0.08,,-20,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,94,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,0.33,,-20,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,57,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,1.17,,-20,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,50,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,2.34,,-20,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,36,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,4.7,,-20,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,21,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,9.4,,-20,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,45,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,0.08,,-40,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,66,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,0.33,,-40,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,78,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,1.17,,-40,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,69,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,2.34,,-40,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,50,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,4.7,,-40,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,36,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,9.4,,-40,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,24,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,0.08,,-60,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,39,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,0.33,,-60,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,65,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,1.17,,-60,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,67,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,2.34,,-60,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,75,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,4.7,,-60,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,75,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,9.4,,-60,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,29,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,0.08,,-78,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,32,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,0.33,,-78,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,59,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,1.17,,-78,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,61,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,2.34,,-78,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,78,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,4.7,,-78,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Musci et al. 2020 - Flow microreactor technology for taming highly reactive chloroiodomethyllithium carbenoid,87,directed metalation,THF,flow microreactor,10.1021/acs.orglett.0c01085,2020,tR1,9.4,,-78,,chloroiodomethane (ICH2Cl),LDA,chloroiodomethyllithium (CHLi(I)(Cl)),CD3OD,quench_probe,chloroiodomethane-d1 (CHD(I)(Cl)),,,,,ClCI,CC(C)[Li]N(C(C)C)C(C)C,[Li]C(Cl)I,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,66,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.003,,0,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,63,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.01,,0,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,63,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.1,,0,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,53,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,1.0,,0,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,27,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,10.0,,0,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,71,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.003,,-20,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,66,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.01,,-20,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,60,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.1,,-20,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,62,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,1.0,,-20,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,35,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,10.0,,-20,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,75,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.003,,-40,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,69,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.01,,-40,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,62,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.1,,-40,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,64,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,1.0,,-40,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,41,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,10.0,,-40,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,78,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.003,,-60,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,67,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.01,,-60,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,63,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.1,,-60,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,64,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,1.0,,-60,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,41,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,10.0,,-60,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,80,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.003,,-78,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,71,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.01,,-78,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,67,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.1,,-78,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,66,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,1.0,,-78,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,43,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,10.0,,-78,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,52,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.003,,0,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,39,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.01,,0,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,31,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.1,,0,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,29,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,1.0,,0,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,14,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,10.0,,0,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,60,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.003,,-20,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,45,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.01,,-20,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,43,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.1,,-20,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,34,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,1.0,,-20,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,17,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,10.0,,-20,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,62,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.003,,-40,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
Nagaki et al. 2015 - Benzyllithiums bearing aldehyde carbonyl groups. A flash chemistry approach,56,reductive lithiation,THF,flow microreactor,10.1039/c5ob00958h,2015,tR1,0.01,,-40,,p-propanoylbenzyl chloride,lithium naphthalenide (LiNp),benzyllithium bearing aldehyde,methanol,quench_probe,,,,,,CCC(=O)c1ccc(CCl)cc1,[Li],,,
