paper,yield_pct,reaction_class,solvent,reactor_type,paper_doi,paper_year,tR_step,tR1_s,tR2_s,T1_C,T2_C,substrate1,organolithium_reagent,intermediate,substrate2_electrophile,electrophile_type,product_final,conc_substrate_M,conc_orgLi_M,equiv_orgLi,conc_electrophile_M,substrate1_smiles,organolithium_smiles,intermediate_smiles,substrate2_smiles,product_smiles,vlm_tR1_s_original,vlm_tR2_s_original,yield_yolo,data_note
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,98.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,0.1,,20.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,0.1,,98.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,97.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,0.316,,20.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,0.316,,97.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,69.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,1.0,,20.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,1.0,,69.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,95.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,3.16,,20.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,3.16,,95.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,94.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,10.0,,20.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,10.0,,,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,98.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,0.1,,0.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,0.1,,98.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,96.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,0.316,,0.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,0.316,,96.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,99.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,1.0,,0.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,1.0,,99.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,98.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,3.16,,0.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,3.16,,98.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,96.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,10.0,,0.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,10.0,,96.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,95.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,0.1,,-20.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,0.1,,95.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,96.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,0.316,,-20.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,0.316,,96.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,84.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,1.0,,-20.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,1.0,,84.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,99.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,3.16,,-20.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,3.16,,99.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,100.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,10.0,,-20.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,10.0,,,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,80.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,0.1,,-40.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,0.1,,80.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,80.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,0.316,,-40.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,0.316,,80.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,87.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,1.0,,-40.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,1.0,,87.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,94.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,3.16,,-40.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,3.16,,94.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,95.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,10.0,,-40.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,10.0,,95.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,29.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,0.1,,-60.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,0.1,,29.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,54.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,0.316,,-60.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,0.316,,54.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,82.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,1.0,,-60.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,1.0,,82.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,85.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,3.16,,-60.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,3.16,,85.0,
Miyagishi et al. 2024 - Expanding the scope of C-glycoside synthesis from unstable organolithium reagents using flow microreactors,98.0,halogen-metal exchange,THF,flow microreactor,,2024.0,tR_generic,10.0,,-60.0,,,n-BuLi,aryllithium (for C-glycosylation),,synthetic,,,,,,,CCCC[Li],,,,10.0,,98.0,
80,96.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,1.7,,0.0,,c1ccccc1Br,n-BuLi,aryllithium (then borylated to arylboronate),N#Cc1ccc(I)cc1,synthetic,N#Cc1ccc(-c2ccccc2)cc1,,0.5,,,c1ccccc1Br,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,1.7,,,
80,0.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,1.7,,0.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),N#Cc1ccc(Br)cc1,synthetic,N#Cc1ccc(-c2ccccc2)cc1,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(Br)cc1,N#Cc1ccc(-c2ccccc2)cc1,1.7,,,
80,76.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,1.7,,0.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),COC(=O)c1ccc(I)cc1,synthetic,COC(=O)c1ccc(-c2ccccc2)cc1,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,COC(=O)c1ccc(I)cc1,COC(=O)c1ccc(-c2ccccc2)cc1,1.7,,,
80,6.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,1.7,,0.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),Ic1ccccc1,synthetic,c1ccc(-c2ccccc2)cc1,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,Ic1ccccc1,c1ccc(-c2ccccc2)cc1,1.7,,,
80,1.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,1.7,,0.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),COc1ccc(I)cc1,synthetic,COc1ccc(-c2ccccc2)cc1,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,COc1ccc(I)cc1,COc1ccc(-c2ccccc2)cc1,1.7,,,
80,86.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,1.7,,0.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),Ic1cccs1,synthetic,c1ccc(-c2cccs2)cc1,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,Ic1cccs1,c1ccc(-c2cccs2)cc1,1.7,,,
80,68.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,0.059,,0.0,,N#Cc1ccc(Br)cc1,n-BuLi,aryllithium (then borylated to arylboronate),N#Cc1ccc(I)cc1,synthetic,N#Cc1ccc(-c2ccc(C#N)cc2)cc1,,0.5,,,N#Cc1ccc(Br)cc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccc(C#N)cc2)cc1,0.059,,,
80,17.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,0.059,,0.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),N#Cc1cccc(I)c1,synthetic,N#Cc1ccc(-c2cccc(C#N)c2)cc1,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1cccc(I)c1,N#Cc1ccc(-c2cccc(C#N)c2)cc1,0.059,,,
80,12.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,0.059,,0.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),N#Cc1ccccc1I,synthetic,N#Cc1ccc(-c2ccccc2C#N)cc1,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccccc1I,N#Cc1ccc(-c2ccccc2C#N)cc1,0.059,,,
80,34.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,0.059,,0.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),COC(=O)c1ccc(I)cc1,synthetic,COC(=O)c1ccc(-c2ccc(C#N)cc2)cc1,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,COC(=O)c1ccc(I)cc1,COC(=O)c1ccc(-c2ccc(C#N)cc2)cc1,0.059,,,
80,63.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,0.059,,0.0,,N#Cc1cccc(Br)c1,n-BuLi,aryllithium (then borylated to arylboronate),N#Cc1ccc(I)cc1,synthetic,N#Cc1ccc(-c2cccc(C#N)c2)cc1,,0.5,,,N#Cc1cccc(Br)c1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2cccc(C#N)c2)cc1,0.059,,,
80,15.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,0.059,,0.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),COC(=O)c1ccc(I)cc1,synthetic,COC(=O)c1ccc(-c2cccc(C#N)c2)cc1,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,COC(=O)c1ccc(I)cc1,COC(=O)c1ccc(-c2cccc(C#N)c2)cc1,0.059,,,
80,63.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,0.059,,24.0,,N#Cc1ccccc1Br,n-BuLi,aryllithium (then borylated to arylboronate),N#Cc1ccc(I)cc1,synthetic,N#Cc1ccc(-c2ccccc2C#N)cc1,,0.5,,,N#Cc1ccccc1Br,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2C#N)cc1,0.059,,,
80,2.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,0.059,,24.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),COC(=O)c1ccc(I)cc1,synthetic,COC(=O)c1ccc(-c2ccccc2C#N)cc1,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,COC(=O)c1ccc(I)cc1,COC(=O)c1ccc(-c2ccccc2C#N)cc1,0.059,,,
80,0.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,0.059,,0.0,,Brc1ccc(-c2ccc(Br)cc2)cc1,n-BuLi,aryllithium (then borylated to arylboronate),N#Cc1ccc(I)cc1,synthetic,Brc1ccc(-c2ccc(-c3ccc(C#N)cc3)cc2)cc1,,0.5,,,Brc1ccc(-c2ccc(Br)cc2)cc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,Brc1ccc(-c2ccc(-c3ccc(C#N)cc3)cc2)cc1,0.059,,,
80,83.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,1.7,,0.0,,Brc1cccs1,n-BuLi,aryllithium (then borylated to arylboronate),Ic1cccs1,synthetic,c1csc(-c2cccs2)c1,,0.5,,,Brc1cccs1,CCCC[Li],[Li]c1ccccc1,Ic1cccs1,c1csc(-c2cccs2)c1,1.7,,,
80,78.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,1.7,,0.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),N#Cc1ccc(I)cc1,synthetic,N#Cc1ccc(-c2cccs2)cc1,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2cccs2)cc1,1.7,,,
80,71.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,1.7,,0.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),COC(=O)c1ccc(I)cc1,synthetic,COC(=O)c1ccc(-c2cccs2)cc1,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,COC(=O)c1ccc(I)cc1,COC(=O)c1ccc(-c2cccs2)cc1,1.7,,,
80,96.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,564.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,564.0,,,
80,96.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,282.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,282.0,,,
80,81.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,114.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,114.0,,,
80,66.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,78.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,78.0,,,
80,98.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,576.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,576.0,,,
80,100.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,288.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,288.0,,,
80,87.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,114.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,114.0,,,
80,67.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,78.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,78.0,,,
80,98.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,576.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,576.0,,,
80,97.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,288.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,288.0,,,
80,86.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,114.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,114.0,,,
80,55.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,78.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,78.0,,,
80,100.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,576.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,576.0,,,
80,99.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,288.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,288.0,,,
80,75.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,114.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,114.0,,,
80,52.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR_generic,78.0,,,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),p-iodobenzonitrile,synthetic,biphenyl-4-carbonitrile,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccc(I)cc1,N#Cc1ccc(-c2ccccc2)cc1,78.0,,,
80,62.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,1.7,,0.0,,c1ccccc1Br,n-BuLi,aryllithium (then borylated to arylboronate),Ic1ccccc1,synthetic,c1ccc(-c2ccccc2)cc1,,0.5,,,c1ccccc1Br,CCCC[Li],[Li]c1ccccc1,Ic1ccccc1,c1ccc(-c2ccccc2)cc1,1.7,,,
80,41.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,1.7,,0.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),COc1ccc(I)cc1,synthetic,COc1ccc(-c2ccccc2)cc1,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,COc1ccc(I)cc1,COc1ccc(-c2ccccc2)cc1,1.7,,,
80,26.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,0.059,,24.0,,N#Cc1ccccc1Br,n-BuLi,aryllithium (then borylated to arylboronate),O=Cc1ccc(I)cc1,synthetic,O=Cc1ccc(-c2ccccc2C#N)cc1,,0.5,,,N#Cc1ccccc1Br,CCCC[Li],[Li]c1ccccc1,O=Cc1ccc(I)cc1,O=Cc1ccc(-c2ccccc2C#N)cc1,0.059,,,
80,63.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,0.059,,24.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),N#Cc1ccccc1I,synthetic,N#Cc1ccccc1-c1ccccc1C#N,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,N#Cc1ccccc1I,N#Cc1ccccc1-c1ccccc1C#N,0.059,,,
80,43.0,C-C coupling,tetrahydrofuran,monolithic flow reactor,,2019.0,tR1,0.059,,24.0,,bromobenzene,n-BuLi,aryllithium (then borylated to arylboronate),COC(=O)c1ccccc1I,synthetic,COC(=O)c1ccccc1-c1ccccc1C#N,,0.5,,,Brc1ccccc1,CCCC[Li],[Li]c1ccccc1,COC(=O)c1ccccc1I,COC(=O)c1ccccc1-c1ccccc1C#N,0.059,,,
Nagaki et al. 2019 - Alkyllithium compounds bearing electrophilic functional groups - A flash chemistry approach (Angew Chem),71.0,halogen-metal exchange,THF,flow microreactor,,2019.0,tR_generic,3.4,,,,N#CCCCBr,s-BuLi,alkyllithium bearing EWG,,synthetic,N#CCCC(O)c1ccccc1,,,,,N#CCCCBr,CCC([Li])C,,,N#CCCC(O)c1ccccc1,3.4,,,"存疑:表格数据混入,tR未矫正"
Nagaki et al. 2019 - Alkyllithium compounds bearing electrophilic functional groups - A flash chemistry approach (Angew Chem),52.0,halogen-metal exchange,THF,flow microreactor,,2019.0,tR_generic,3.4,,,,N#CCCCBr,s-BuLi,alkyllithium bearing EWG,,synthetic,N#CCCCMe,,,,,N#CCCCBr,CCC([Li])C,,,N#CCCCMe,3.4,,,"存疑:表格数据混入,tR未矫正"
Nagaki et al. 2019 - Alkyllithium compounds bearing electrophilic functional groups - A flash chemistry approach (Angew Chem),72.0,halogen-metal exchange,THF,flow microreactor,,2019.0,tR_generic,3.4,,,,N#CCCI,s-BuLi,alkyllithium bearing EWG,,synthetic,N#CCCC(O)c1ccccc1,,,,,N#CCCI,CCC([Li])C,,,N#CCCC(O)c1ccccc1,3.4,,,"存疑:表格数据混入,tR未矫正"
Nagaki et al. 2019 - Alkyllithium compounds bearing electrophilic functional groups - A flash chemistry approach (Angew Chem),50.0,halogen-metal exchange,THF,flow microreactor,,2019.0,tR_generic,3.4,,,,O=C(CCCCBr)OC(C)(C)C,s-BuLi,alkyllithium bearing EWG,,synthetic,O=C(CCCC(O)c1ccccc1)OC(C)(C)C,,,,,O=C(CCCCBr)OC(C)(C)C,CCC([Li])C,,,O=C(CCCC(O)c1ccccc1)OC(C)(C)C,3.4,,,"存疑:表格数据混入,tR未矫正"
